States,Transaction_Year,Quarters,RegisteredUsers,AppOpens,District
jharkhand,2018,4,40041,0,garhwa district
jharkhand,2018,4,68611,0,saraikela kharsawan district
jharkhand,2018,4,15753,0,gumla district
jharkhand,2018,4,30596,0,chatra district
jharkhand,2018,4,10206,0,khunti district
jharkhand,2018,4,268439,0,dhanbad district
jharkhand,2018,4,38887,0,godda district
jharkhand,2018,4,80669,0,deoghar district
jharkhand,2018,4,77478,0,palamu district
jharkhand,2018,4,19320,0,latehar district
jharkhand,2018,4,37405,0,west singhbhum district
jharkhand,2018,4,15419,0,pakur district
jharkhand,2018,4,13230,0,lohardaga district
jharkhand,2018,4,28138,0,sahebganj district
jharkhand,2018,4,103118,0,giridih district
jharkhand,2018,4,202242,0,bokaro district
jharkhand,2018,2,51846,0,ramgarh district
jharkhand,2018,2,216019,0,ranchi district
jharkhand,2018,2,142493,0,east singhbhum district
jharkhand,2018,2,15754,0,jamtara district
jharkhand,2018,2,22385,0,dumka district
jharkhand,2018,2,28998,0,koderma district
jharkhand,2018,2,78856,0,hazaribagh district
jharkhand,2018,2,4315,0,simdega district
jharkhand,2018,2,22429,0,garhwa district
jharkhand,2018,2,43186,0,saraikela kharsawan district
jharkhand,2018,2,9302,0,gumla district
jharkhand,2018,2,17229,0,chatra district
jharkhand,2018,2,5835,0,khunti district
jharkhand,2018,2,181348,0,dhanbad district
jharkhand,2018,2,23746,0,godda district
jharkhand,2018,2,50575,0,deoghar district
jharkhand,2018,2,45659,0,palamu district
jharkhand,2018,2,11032,0,latehar district
jharkhand,2018,2,22297,0,west singhbhum district
jharkhand,2018,2,9475,0,pakur district
jharkhand,2018,2,7702,0,lohardaga district
jharkhand,2018,2,17195,0,sahebganj district
jharkhand,2018,2,63248,0,giridih district
jharkhand,2018,2,139675,0,bokaro district
jharkhand,2018,1,37875,0,ramgarh district
jharkhand,2018,1,159444,0,ranchi district
jharkhand,2018,1,103016,0,east singhbhum district
jharkhand,2018,1,10659,0,jamtara district
jharkhand,2018,1,16027,0,dumka district
jharkhand,2018,1,21423,0,koderma district
jharkhand,2018,1,56421,0,hazaribagh district
jharkhand,2018,1,2983,0,simdega district
jharkhand,2018,1,14981,0,garhwa district
jharkhand,2018,1,31177,0,saraikela kharsawan district
jharkhand,2018,1,6616,0,gumla district
jharkhand,2018,1,11805,0,chatra district
jharkhand,2018,1,4037,0,khunti district
jharkhand,2018,1,130195,0,dhanbad district
jharkhand,2018,1,16608,0,godda district
jharkhand,2018,1,35229,0,deoghar district
jharkhand,2018,1,31788,0,palamu district
jharkhand,2018,1,7580,0,latehar district
jharkhand,2018,1,15529,0,west singhbhum district
jharkhand,2018,1,6846,0,pakur district
jharkhand,2018,1,5431,0,lohardaga district
jharkhand,2018,1,12479,0,sahebganj district
jharkhand,2018,1,45940,0,giridih district
jharkhand,2018,1,101673,0,bokaro district
jharkhand,2022,3,318524,10565052,ramgarh district
jharkhand,2022,3,1240013,29762965,ranchi district
jharkhand,2022,3,808077,19080052,east singhbhum district
jharkhand,2022,3,144946,6951045,jamtara district
jharkhand,2022,3,159000,17861970,dumka district
jharkhand,2022,3,184029,11517574,koderma district
jharkhand,2022,3,542145,39435599,hazaribagh district
jharkhand,2022,3,46267,11005369,simdega district
jharkhand,2022,3,209835,26599548,garhwa district
jharkhand,2022,3,260605,12258879,saraikela kharsawan district
jharkhand,2022,3,88627,15813994,gumla district
jharkhand,2022,3,159669,25643565,chatra district
jharkhand,2022,3,52686,8212761,khunti district
jharkhand,2022,3,961257,8905102,dhanbad district
jharkhand,2022,3,175220,9809370,godda district
jharkhand,2022,3,420404,10028375,deoghar district
jharkhand,2022,3,374369,26034277,palamu district
jharkhand,2022,3,101957,22116894,latehar district
jharkhand,2022,3,176299,24081508,west singhbhum district
jharkhand,2022,3,81030,7662233,pakur district
jharkhand,2022,3,66559,6268805,lohardaga district
jharkhand,2022,3,133412,10421449,sahebganj district
jharkhand,2022,3,434250,36940894,giridih district
jharkhand,2022,3,697249,17251580,bokaro district
jharkhand,2022,4,334310,16495695,ramgarh district
jharkhand,2022,4,1301412,62592229,ranchi district
jharkhand,2022,4,847360,33606713,east singhbhum district
jharkhand,2022,4,151622,3728480,jamtara district
jharkhand,2022,4,165890,6661179,dumka district
jharkhand,2022,4,193342,14001821,koderma district
jharkhand,2022,4,569551,35939746,hazaribagh district
jharkhand,2022,4,48059,2324022,simdega district
jharkhand,2022,4,220098,13827764,garhwa district
jharkhand,2022,4,272780,13215875,saraikela kharsawan district
jharkhand,2022,4,92238,4009661,gumla district
jharkhand,2022,4,167214,11250042,chatra district
jharkhand,2022,4,54760,2405827,khunti district
jharkhand,2022,4,1009397,41243332,dhanbad district
jharkhand,2022,4,183602,7399935,godda district
jharkhand,2022,4,441349,14145956,deoghar district
jharkhand,2022,4,393187,22012636,palamu district
jharkhand,2022,4,106524,7428866,latehar district
jharkhand,2022,4,183896,7511579,west singhbhum district
jharkhand,2022,4,84785,3776642,pakur district
jharkhand,2022,4,69683,3276405,lohardaga district
jharkhand,2022,4,139992,6829003,sahebganj district
jharkhand,2022,4,454873,29229727,giridih district
jharkhand,2022,4,731714,33185594,bokaro district
jharkhand,2022,2,301481,9587871,ramgarh district
jharkhand,2022,2,1176707,28142010,ranchi district
jharkhand,2022,2,767451,16263585,east singhbhum district
jharkhand,2022,2,137308,5659295,jamtara district
jharkhand,2022,2,150959,16407466,dumka district
jharkhand,2022,2,174032,10058229,koderma district
jharkhand,2022,2,513316,34129603,hazaribagh district
jharkhand,2022,2,43976,10782824,simdega district
jharkhand,2022,2,197920,25679048,garhwa district
jharkhand,2022,2,247346,11414366,saraikela kharsawan district
jharkhand,2022,2,84189,14156104,gumla district
jharkhand,2022,2,151181,23805097,chatra district
jharkhand,2022,2,50173,8397797,khunti district
jharkhand,2022,2,910885,8675771,dhanbad district
jharkhand,2022,2,165751,8095464,godda district
jharkhand,2022,2,397542,8732015,deoghar district
jharkhand,2022,2,353653,25412593,palamu district
jharkhand,2022,2,96644,18770145,latehar district
jharkhand,2022,2,167576,22468923,west singhbhum district
jharkhand,2022,2,76800,5884669,pakur district
jharkhand,2022,2,62940,5252772,lohardaga district
jharkhand,2022,2,126207,8936289,sahebganj district
jharkhand,2022,2,411014,34460111,giridih district
jharkhand,2022,2,661123,17881438,bokaro district
jharkhand,2022,1,284993,8511310,ramgarh district
jharkhand,2022,1,1115386,25543169,ranchi district
jharkhand,2022,1,728043,16031807,east singhbhum district
jharkhand,2022,1,129831,5164704,jamtara district
jharkhand,2022,1,142767,13991217,dumka district
jharkhand,2022,1,164357,8819732,koderma district
jharkhand,2022,1,485388,28779029,hazaribagh district
jharkhand,2022,1,41596,9873256,simdega district
jharkhand,2022,1,186055,21084113,garhwa district
jharkhand,2022,1,234284,10335365,saraikela kharsawan district
jharkhand,2022,1,79572,12854186,gumla district
jharkhand,2022,1,142601,20452172,chatra district
jharkhand,2022,1,47381,7503720,khunti district
jharkhand,2022,1,862955,8822023,dhanbad district
jharkhand,2022,1,156522,7224128,godda district
jharkhand,2022,1,375345,7353380,deoghar district
jharkhand,2022,1,333409,22076334,palamu district
jharkhand,2022,1,91046,16239357,latehar district
jharkhand,2022,1,158559,19386712,west singhbhum district
jharkhand,2022,1,72474,5284941,pakur district
jharkhand,2022,1,59387,4299614,lohardaga district
jharkhand,2022,1,119193,8177435,sahebganj district
jharkhand,2022,1,387949,27383023,giridih district
jharkhand,2022,1,626182,16165254,bokaro district
jharkhand,2021,3,250016,8757056,ramgarh district
jharkhand,2021,3,982147,27974257,ranchi district
jharkhand,2021,3,642805,16207989,east singhbhum district
jharkhand,2021,3,113199,2531677,jamtara district
jharkhand,2021,3,124101,5890404,dumka district
jharkhand,2021,3,143395,6604614,koderma district
jharkhand,2021,3,424328,21020796,hazaribagh district
jharkhand,2021,3,35666,3575214,simdega district
jharkhand,2021,3,160500,11129378,garhwa district
jharkhand,2021,3,205625,7269417,saraikela kharsawan district
jharkhand,2021,3,68433,5329594,gumla district
jharkhand,2021,3,123490,9659396,chatra district
jharkhand,2021,3,41000,3160466,khunti district
jharkhand,2021,3,759888,15713561,dhanbad district
jharkhand,2021,3,136332,4910183,godda district
jharkhand,2021,3,327586,6505237,deoghar district
jharkhand,2021,3,289617,15151980,palamu district
jharkhand,2021,3,78586,7273256,latehar district
jharkhand,2021,3,138137,8303956,west singhbhum district
jharkhand,2021,3,62824,2830933,pakur district
jharkhand,2021,3,51347,2426133,lohardaga district
jharkhand,2021,3,103775,4587932,sahebganj district
jharkhand,2021,3,337529,16247750,giridih district
jharkhand,2021,3,551517,17414819,bokaro district
jharkhand,2021,4,267710,13128254,ramgarh district
jharkhand,2021,4,1050479,47168019,ranchi district
jharkhand,2021,4,686766,25038156,east singhbhum district
jharkhand,2021,4,121635,2085697,jamtara district
jharkhand,2021,4,133647,4199037,dumka district
jharkhand,2021,4,153951,9738720,koderma district
jharkhand,2021,4,455411,26793581,hazaribagh district
jharkhand,2021,4,38803,1446594,simdega district
jharkhand,2021,4,173273,9706672,garhwa district
jharkhand,2021,4,220378,8541090,saraikela kharsawan district
jharkhand,2021,4,74184,2452764,gumla district
jharkhand,2021,4,133013,7503063,chatra district
jharkhand,2021,4,44343,1587917,khunti district
jharkhand,2021,4,812467,30935388,dhanbad district
jharkhand,2021,4,146344,5124535,godda district
jharkhand,2021,4,351728,9085059,deoghar district
jharkhand,2021,4,311702,16858288,palamu district
jharkhand,2021,4,84949,4809991,latehar district
jharkhand,2021,4,148470,5094641,west singhbhum district
jharkhand,2021,4,67735,2181673,pakur district
jharkhand,2021,4,55415,2130989,lohardaga district
jharkhand,2021,4,111603,4772844,sahebganj district
jharkhand,2021,4,362829,18499654,giridih district
jharkhand,2021,4,589361,26077383,bokaro district
jharkhand,2021,2,231819,6897453,ramgarh district
jharkhand,2021,2,913972,19524717,ranchi district
jharkhand,2021,2,598988,12301577,east singhbhum district
jharkhand,2021,2,104479,2126668,jamtara district
jharkhand,2021,2,114356,4718005,dumka district
jharkhand,2021,2,132641,5645523,koderma district
jharkhand,2021,2,393223,16248395,hazaribagh district
jharkhand,2021,2,32588,2868439,simdega district
jharkhand,2021,2,147560,9942378,garhwa district
jharkhand,2021,2,190784,5627014,saraikela kharsawan district
jharkhand,2021,2,62413,4324289,gumla district
jharkhand,2021,2,113517,8089470,chatra district
jharkhand,2021,2,37571,2462593,khunti district
jharkhand,2021,2,707255,12468482,dhanbad district
jharkhand,2021,2,125926,4183158,godda district
jharkhand,2021,2,302724,5493078,deoghar district
jharkhand,2021,2,267081,13019054,palamu district
jharkhand,2021,2,72198,5660081,latehar district
jharkhand,2021,2,127433,6082383,west singhbhum district
jharkhand,2021,2,57693,2119481,pakur district
jharkhand,2021,2,47186,1885472,lohardaga district
jharkhand,2021,2,95632,3608898,sahebganj district
jharkhand,2021,2,311161,14594016,giridih district
jharkhand,2021,2,513303,14343483,bokaro district
jharkhand,2021,1,216188,6534314,ramgarh district
jharkhand,2021,1,853943,24364256,ranchi district
jharkhand,2021,1,560083,13862208,east singhbhum district
jharkhand,2021,1,97127,1055011,jamtara district
jharkhand,2021,1,106316,2134734,dumka district
jharkhand,2021,1,123296,4042931,koderma district
jharkhand,2021,1,366460,12583272,hazaribagh district
jharkhand,2021,1,30003,645261,simdega district
jharkhand,2021,1,136634,4603704,garhwa district
jharkhand,2021,1,177952,4356961,saraikela kharsawan district
jharkhand,2021,1,57454,1197448,gumla district
jharkhand,2021,1,105135,3325471,chatra district
jharkhand,2021,1,34728,743854,khunti district
jharkhand,2021,1,661077,15887183,dhanbad district
jharkhand,2021,1,117166,2698124,godda district
jharkhand,2021,1,281799,4690063,deoghar district
jharkhand,2021,1,247954,8066488,palamu district
jharkhand,2021,1,66756,2190635,latehar district
jharkhand,2021,1,118302,2578239,west singhbhum district
jharkhand,2021,1,53417,1136413,pakur district
jharkhand,2021,1,43640,1013709,lohardaga district
jharkhand,2021,1,88783,2200017,sahebganj district
jharkhand,2021,1,288800,7801690,giridih district
jharkhand,2021,1,480036,14019345,bokaro district
jharkhand,2020,3,182149,4719920,ramgarh district
jharkhand,2020,3,722352,14371567,ranchi district
jharkhand,2020,3,476881,9601377,east singhbhum district
jharkhand,2020,3,82584,1071457,jamtara district
jharkhand,2020,3,88903,1564610,dumka district
jharkhand,2020,3,103523,2918884,koderma district
jharkhand,2020,3,306623,8188515,hazaribagh district
jharkhand,2020,3,24233,453592,simdega district
jharkhand,2020,3,112486,3145878,garhwa district
jharkhand,2020,3,150480,3088081,saraikela kharsawan district
jharkhand,2020,3,46938,854422,gumla district
jharkhand,2020,3,86445,2422661,chatra district
jharkhand,2020,3,28530,538438,khunti district
jharkhand,2020,3,564484,11502948,dhanbad district
jharkhand,2020,3,98410,2166338,godda district
jharkhand,2020,3,238221,4346879,deoghar district
jharkhand,2020,3,204809,5512618,palamu district
jharkhand,2020,3,54768,1507817,latehar district
jharkhand,2020,3,98640,1895347,west singhbhum district
jharkhand,2020,3,44056,835095,pakur district
jharkhand,2020,3,36103,759662,lohardaga district
jharkhand,2020,3,73039,1451892,sahebganj district
jharkhand,2020,3,242810,5878227,giridih district
jharkhand,2020,3,412560,10522559,bokaro district
jharkhand,2020,4,199908,6042221,ramgarh district
jharkhand,2020,4,791146,19830651,ranchi district
jharkhand,2020,4,520692,12669781,east singhbhum district
jharkhand,2020,4,90255,1051354,jamtara district
jharkhand,2020,4,98398,1911871,dumka district
jharkhand,2020,4,113832,3687750,koderma district
jharkhand,2020,4,337622,10727123,hazaribagh district
jharkhand,2020,4,27521,561265,simdega district
jharkhand,2020,4,125297,4029317,garhwa district
jharkhand,2020,4,165120,3960287,saraikela kharsawan district
jharkhand,2020,4,52706,1073895,gumla district
jharkhand,2020,4,96589,2948733,chatra district
jharkhand,2020,4,31920,664446,khunti district
jharkhand,2020,4,614521,14915118,dhanbad district
jharkhand,2020,4,108334,2359492,godda district
jharkhand,2020,4,261144,4446401,deoghar district
jharkhand,2020,4,227735,6932382,palamu district
jharkhand,2020,4,61376,1886815,latehar district
jharkhand,2020,4,109565,2393037,west singhbhum district
jharkhand,2020,4,49145,990748,pakur district
jharkhand,2020,4,40149,928898,lohardaga district
jharkhand,2020,4,81607,1854693,sahebganj district
jharkhand,2020,4,266388,7122309,giridih district
jharkhand,2020,4,446968,13322248,bokaro district
jharkhand,2020,2,165378,3567510,ramgarh district
jharkhand,2020,2,658759,9561741,ranchi district
jharkhand,2020,2,434360,6992818,east singhbhum district
jharkhand,2020,2,73046,1036231,jamtara district
jharkhand,2020,2,80010,1309799,dumka district
jharkhand,2020,2,94012,2276635,koderma district
jharkhand,2020,2,276976,6078697,hazaribagh district
jharkhand,2020,2,20958,375778,simdega district
jharkhand,2020,2,100688,2708446,garhwa district
jharkhand,2020,2,136923,2371618,saraikela kharsawan district
jharkhand,2020,2,40978,688946,gumla district
jharkhand,2020,2,77456,2137879,chatra district
jharkhand,2020,2,25097,427578,khunti district
jharkhand,2020,2,519732,8715419,dhanbad district
jharkhand,2020,2,88221,1800387,godda district
jharkhand,2020,2,210740,3369491,deoghar district
jharkhand,2020,2,183579,4618929,palamu district
jharkhand,2020,2,48794,1254156,latehar district
jharkhand,2020,2,88090,1491416,west singhbhum district
jharkhand,2020,2,38861,729837,pakur district
jharkhand,2020,2,31965,598456,lohardaga district
jharkhand,2020,2,64796,1199443,sahebganj district
jharkhand,2020,2,220721,5073397,giridih district
jharkhand,2020,2,380895,7954669,bokaro district
jharkhand,2020,1,149467,3234694,ramgarh district
jharkhand,2020,1,602664,12670342,ranchi district
jharkhand,2020,1,398663,7560425,east singhbhum district
jharkhand,2020,1,62283,702395,jamtara district
jharkhand,2020,1,69852,1172516,dumka district
jharkhand,2020,1,84331,1862938,koderma district
jharkhand,2020,1,248710,5867137,hazaribagh district
jharkhand,2020,1,17525,296335,simdega district
jharkhand,2020,1,87607,2110569,garhwa district
jharkhand,2020,1,124479,2627564,saraikela kharsawan district
jharkhand,2020,1,34702,527039,gumla district
jharkhand,2020,1,67305,1587493,chatra district
